time_in_ms;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1754675802336;0;60;0;0;0;0
1754675802586;0;60;1;0;0;1
1754675802836;0;60;1;0;0;1
1754675803086;0;60;1;0;0;1
1754675803336;0;60;1;0;0;1
1754675803586;51;60;0;0;0;0
1754675803836;60;60;0;0;0;0
1754675804086;60;60;1;0;0;1
1754675804336;60;60;1;0;0;1
1754675804586;60;60;1;0;0;1
1754675804836;43;60;0;0;0;0
1754675805086;24;60;0;0;0;0
1754675805336;6;60;0;0;0;0
1754675805586;0;60;0;0;0;0
1754675805836;0;60;1;0;0;1
1754675806086;0;60;1;0;0;1
1754675806336;0;60;1;0;0;1
1754675806586;0;60;1;0;0;1
1754675806836;0;60;1;0;0;1
1754675807086;0;60;1;0;0;1
1754675807336;0;60;1;0;0;1
1754675807586;0;60;1;0;0;1
1754675807836;60;60;0;0;0;0
1754675808086;60;60;0;0;0;0
1754675808336;60;60;0;0;0;0
1754675808586;60;60;1;0;0;1
1754675808836;60;60;1;0;0;1
1754675809086;60;60;1;0;0;1
1754675809336;58;60;0;0;0;0
1754675809586;29;60;0;0;0;0
1754675809836;0;60;0;0;0;0
1754675810086;0;60;1;0;0;1
1754675810336;0;60;1;0;0;1
1754675810586;0;60;1;0;0;1
1754675810836;0;60;1;0;0;1
1754675811086;0;60;1;0;0;1
1754675811336;0;60;1;0;0;1
1754675811586;60;60;0;0;0;0
1754675811836;60;60;0;0;0;0
1754675812086;60;60;1;0;0;1
1754675812336;60;60;1;0;0;1
1754675812586;51;60;0;0;0;0
1754675812836;0;60;0;0;0;0
1754675813086;2;60;1;0;0;1
1754675813336;7;60;1;0;0;1
1754675813586;12;60;1;0;0;1
1754675813836;17;60;1;0;0;1
1754675814086;23;60;1;0;0;1
1754675814336;28;60;1;0;0;1
1754675814586;33;60;1;0;0;1
1754675814836;38;60;1;0;0;1
1754675815086;43;60;1;0;0;1
1754675815336;48;60;1;0;0;1
1754675815586;54;60;1;0;0;1
1754675815836;59;60;1;0;0;1
1754675816086;60;60;0;0;0;0
1754675816336;60;60;1;0;0;1
1754675816586;60;60;1;0;0;1
1754675816836;52;60;0;0;0;0
1754675817086;1;60;0;0;0;0
1754675817336;0;60;1;0;0;1
1754675817586;0;60;1;0;0;1
1754675817836;45;60;0;0;0;0
1754675818086;60;60;0;0;0;0
1754675818336;60;60;1;0;0;1
1754675818586;59;60;0;0;0;0
1754675818836;37;60;0;0;0;0
1754675819086;15;60;0;0;0;0
1754675819336;0;60;0;0;0;0
1754675819586;0;60;1;0;0;1
1754675819836;0;60;1;0;0;1
1754675820086;60;60;0;0;0;0
1754675820336;60;60;0;0;0;0
1754675820586;34;60;1;0;0;1
1754675820836;4;60;1;0;0;1
1754675821086;13;60;1;0;0;1
1754675821336;22;60;1;0;0;1
1754675821586;31;60;1;0;0;1
1754675821836;40;60;1;0;0;1
1754675822086;49;60;1;0;0;1
1754675822336;58;60;1;0;0;1
1754675822586;60;60;0;0;0;0
1754675822836;60;60;0;0;0;0
1754675823086;0;60;1;0;0;1
1754675823336;0;60;1;0;0;1
1754675823586;0;60;1;0;0;1
1754675823836;0;60;1;0;0;1
1754675824086;60;60;0;0;0;0
1754675824336;60;60;0;0;0;0
1754675824586;60;60;0;0;0;0
1754675824836;60;60;0;0;0;0
1754675825086;60;60;0;1;1;0
1754675825336;60;60;0;1;1;0
1754675825586;48;60;0;0;0;0
1754675825836;29;60;0;0;0;0
1754675826086;11;60;0;0;0;0
1754675826336;0;60;0;0;0;0
1754675826586;0;60;1;0;0;1
1754675826836;0;60;1;0;0;1
1754675827086;0;60;1;0;0;1
1754675827336;0;60;1;0;0;1
1754675827586;14;60;0;0;0;0
1754675827836;60;60;0;0;0;0
1754675828086;45;60;1;0;0;1
1754675828336;3;60;1;0;0;1
1754675828586;19;60;1;0;0;1
1754675828836;35;60;1;0;0;1
1754675829086;51;60;1;0;0;1
1754675829336;60;60;1;0;0;1
1754675829586;60;60;0;0;0;0
1754675829836;60;60;1;0;0;1
1754675830086;60;60;1;0;0;1
1754675830336;60;60;1;0;0;1
1754675830586;32;60;0;0;0;0
1754675830836;0;60;0;0;0;0
1754675831086;0;60;1;0;0;1
1754675831336;0;60;1;0;0;1
1754675831586;0;60;1;0;0;1
1754675831836;0;60;1;0;0;1
1754675832086;0;60;1;0;0;1
1754675832336;60;60;0;0;0;0
1754675832586;60;60;0;0;0;0
1754675832836;60;60;1;0;0;1
1754675833086;60;60;1;0;0;1
1754675833336;60;60;1;0;0;1
1754675833586;0;60;0;0;0;0
1754675833836;0;60;1;0;0;1
1754675834086;0;60;1;0;0;1
1754675834336;0;60;1;0;0;1
1754675834586;0;60;1;0;0;1
1754675834836;0;60;1;0;0;1
1754675835086;0;60;1;0;0;1
1754675835336;0;60;1;0;0;1
1754675835586;0;60;1;0;0;1
1754675835836;0;60;1;0;0;1
1754675836086;5;60;0;0;0;0
1754675836336;60;45;0;0;0;0
1754675836586;60;16;0;0;0;0
1754675836836;60;0;0;0;0;0
1754675837086;60;0;1;0;0;1
1754675837336;60;34;0;0;0;0
1754675837586;60;60;0;0;0;0
1754675837836;60;60;0;0;0;0
1754675838086;60;60;1;0;0;1
1754675838336;60;60;1;0;0;1
1754675838586;60;60;1;0;0;1
1754675838836;8;60;0;0;0;0
1754675839086;0;60;0;0;0;0
1754675839336;0;60;1;0;0;1
1754675839586;0;60;1;0;0;1
1754675839836;0;60;1;0;0;1
1754675840086;0;60;1;0;0;1
1754675840336;0;60;1;0;0;1
1754675840586;26;60;0;0;0;0
1754675840836;60;60;0;0;0;0
1754675841086;60;60;0;0;0;0
1754675841336;60;60;0;0;0;0
1754675841586;60;60;1;0;0;1
1754675841836;60;60;1;0;0;1
1754675842086;57;60;0;0;0;0
1754675842336;35;60;0;0;0;0
1754675842586;13;60;0;0;0;0
1754675842836;0;60;0;0;0;0
1754675843086;0;60;1;0;0;1
1754675843336;0;60;1;0;0;1
1754675843586;0;60;1;0;0;1
1754675843836;0;60;1;0;0;1
1754675844086;0;60;1;0;0;1
1754675844336;0;60;1;0;0;1
1754675844586;0;60;1;0;0;1
1754675844836;0;60;1;0;0;1
1754675845086;60;60;0;0;0;0
1754675845336;60;60;0;0;0;0
1754675845586;60;60;0;0;0;0
1754675845836;60;60;1;0;0;1
1754675846086;60;60;1;0;0;1
1754675846336;60;60;1;0;0;1
1754675846586;60;60;1;0;0;1
1754675846836;27;60;0;0;0;0
1754675847086;0;60;0;0;0;0
1754675847336;4;60;1;0;0;1
1754675847586;13;60;1;0;0;1
1754675847836;21;60;1;0;0;1
1754675848086;30;60;1;0;0;1
1754675848336;39;60;1;0;0;1
1754675848586;47;60;1;0;0;1
1754675848836;56;60;1;0;0;1
1754675849086;60;60;1;0;0;1
1754675849336;60;60;0;0;0;0
1754675849586;60;60;0;0;0;0
1754675849836;60;60;1;0;0;1
1754675850086;60;60;1;0;0;1
1754675850336;24;60;0;0;0;0
1754675850586;0;60;0;0;0;0
1754675850836;0;60;1;0;0;1
1754675851086;0;60;1;0;0;1
1754675851336;0;60;1;0;0;1
1754675851586;0;60;1;0;0;1
1754675851836;0;60;1;0;0;1
1754675852086;0;60;1;0;0;1
1754675852336;60;60;0;0;0;0
1754675852586;60;60;0;0;0;0
1754675852836;60;60;0;0;0;0
1754675853086;2;60;1;0;0;1
1754675853336;21;60;1;0;0;1
1754675853586;42;60;1;0;0;1
1754675853836;60;60;1;0;0;1
1754675854086;60;60;0;0;0;0
1754675854336;39;60;1;0;0;1
1754675854586;2;60;1;0;0;1
1754675854836;27;60;1;0;0;1
1754675855086;52;60;1;0;0;1
1754675855336;60;60;0;0;0;0
1754675855586;60;60;0;0;0;0
1754675855836;60;60;0;1;1;0
1754675856086;60;60;0;0;0;0
1754675856336;60;60;0;0;0;0
1754675856586;60;60;0;0;0;0
1754675856836;60;60;0;0;0;0
1754675857086;23;60;0;0;0;0
1754675857336;0;60;0;0;0;0
1754675857586;9;60;1;0;0;1
1754675857836;23;60;1;0;0;1
1754675858086;38;60;1;0;0;1
1754675858336;53;60;1;0;0;1
1754675858586;60;60;1;0;0;1
1754675858836;60;60;0;0;0;0
1754675859086;60;60;0;0;0;0
1754675859336;60;60;1;0;0;1
1754675859586;52;60;0;0;0;0
1754675859836;27;60;0;0;0;0
1754675860086;3;60;0;0;0;0
1754675860336;2;60;1;0;0;1
1754675860586;13;60;1;0;0;1
1754675860836;24;60;1;0;0;1
1754675861086;35;60;1;0;0;1
1754675861336;46;60;1;0;0;1
1754675861586;57;60;1;0;0;1
1754675861836;60;60;0;0;0;0
1754675862086;60;60;0;0;0;0
1754675862336;0;60;1;0;0;1
1754675862586;0;60;1;0;0;1
1754675862836;0;60;1;0;0;1
1754675863086;0;60;1;0;0;1
1754675863336;0;60;1;0;0;1
1754675863586;60;60;0;0;0;0
1754675863836;44;60;1;0;0;1
1754675864086;4;60;1;0;0;1
1754675864336;12;60;1;0;0;1
1754675864586;21;60;1;0;0;1
1754675864836;29;60;1;0;0;1
1754675865086;38;60;1;0;0;1
1754675865336;47;60;1;0;0;1
1754675865586;55;60;1;0;0;1
1754675865836;60;60;1;0;0;1
1754675866086;60;60;0;0;0;0
1754675866336;60;60;0;0;0;0
1754675866586;60;60;0;0;0;0
1754675866836;60;60;1;0;0;1
1754675867086;60;60;1;0;0;1
1754675867336;60;60;1;0;0;1
1754675867586;60;60;0;0;0;0
1754675867836;60;60;0;0;0;0
1754675868086;60;60;0;0;0;0
1754675868336;60;60;0;0;0;0
1754675868586;60;60;0;1;1;0
1754675868836;60;60;0;1;1;0
1754675869086;56;60;0;0;0;0
1754675869336;35;60;0;0;0;0
1754675869586;14;60;0;0;0;0
1754675869836;0;60;0;0;0;0
1754675870086;4;60;1;0;0;1
1754675870336;14;60;1;0;0;1
1754675870586;25;60;1;0;0;1
1754675870836;36;60;1;0;0;1
1754675871086;47;60;1;0;0;1
1754675871336;58;60;1;0;0;1
1754675871586;60;60;0;0;0;0
1754675871836;60;60;1;0;0;1
1754675872086;60;60;1;0;0;1
1754675872336;60;60;1;0;0;1
1754675872586;60;60;0;0;0;0
1754675872836;60;60;0;0;0;0
1754675873086;60;60;0;1;1;0
1754675873336;60;60;0;1;1;0
1754675873586;48;60;0;0;0;0
1754675873836;9;60;0;0;0;0
1754675874086;0;60;0;0;0;0
1754675874336;0;60;1;0;0;1
1754675874586;0;60;1;0;0;1
1754675874836;20;60;0;0;0;0
1754675875086;60;60;0;0;0;0
1754675875336;60;60;1;0;0;1
1754675875586;60;60;1;0;0;1
1754675875836;60;60;1;0;0;1
1754675876086;60;60;0;0;0;0
1754675876336;60;60;0;0;0;0
1754675876586;60;60;0;0;0;0
1754675876836;60;60;0;0;0;0
1754675877086;60;60;1;0;0;1
1754675877336;60;60;1;0;0;1
1754675877586;60;60;0;0;0;0
1754675877836;60;60;0;0;0;0
1754675878086;60;60;0;0;0;0
1754675878336;60;60;0;1;1;0
1754675878586;60;60;0;1;1;0
1754675878836;60;60;0;0;0;0
1754675879086;60;60;0;0;0;0
1754675879336;60;60;0;0;0;0
1754675879586;60;60;0;0;0;0
1754675879836;60;60;0;1;1;0
1754675880086;41;60;0;0;0;0
1754675880336;21;60;0;0;0;0
1754675880586;2;60;0;0;0;0
1754675880836;1;60;1;0;0;1
1754675881086;14;60;1;0;0;1
1754675881336;26;60;1;0;0;1
1754675881586;39;60;1;0;0;1
1754675881836;52;60;1;0;0;1
1754675882086;60;60;1;0;0;1
1754675882336;60;60;0;0;0;0
1754675882586;60;60;0;0;0;0
1754675882836;60;60;0;0;0;0
1754675883086;60;60;1;0;0;1
1754675883336;60;60;1;0;0;1
1754675883586;60;60;0;0;0;0
1754675883836;60;60;0;0;0;0
1754675884086;60;60;0;0;0;0
1754675884336;60;60;0;1;1;0
1754675884586;56;60;0;0;0;0
1754675884836;40;60;0;0;0;0
1754675885086;23;60;0;0;0;0
1754675885336;7;60;0;0;0;0
1754675885586;0;60;1;0;0;1
1754675885836;0;60;1;0;0;1
1754675886086;0;60;1;0;0;1
1754675886336;0;60;1;0;0;1
1754675886586;0;60;1;0;0;1
1754675886836;0;60;1;0;0;1
1754675887086;0;60;1;0;0;1
1754675887336;0;60;1;0;0;1
1754675887586;0;60;1;0;0;1
1754675887836;0;60;1;0;0;1
1754675888086;0;60;1;0;0;1
1754675888336;0;60;1;0;0;1
1754675888586;0;60;1;0;0;1
1754675888836;0;60;1;0;0;1
1754675889086;0;60;1;0;0;1
1754675889336;0;60;1;0;0;1
1754675889586;60;60;0;0;0;0
1754675889836;60;60;0;0;0;0
1754675890086;60;60;0;1;1;0
1754675890336;60;60;0;1;1;0
1754675890586;60;60;0;0;0;0
1754675890836;60;60;0;0;0;0
1754675891086;60;60;0;0;0;0
1754675891336;60;60;1;0;0;1
1754675891586;60;60;0;0;0;0
1754675891836;60;60;0;1;1;0
1754675892086;60;60;0;1;1;0
1754675892336;60;47;0;0;0;0
1754675892586;60;25;0;0;0;0
1754675892836;60;3;0;0;0;0
1754675893086;60;0;1;0;0;1
1754675893336;60;0;1;0;0;1
1754675893586;60;0;1;0;0;1
1754675893836;60;0;1;0;0;1
1754675894086;60;58;0;0;0;0
1754675894336;60;60;1;0;0;1
1754675894586;60;33;0;0;0;0
1754675894836;60;0;0;0;0;0
1754675895086;60;0;1;0;0;1
1754675895336;60;0;1;0;0;1
1754675895586;60;59;0;0;0;0
1754675895836;60;60;1;0;0;1
1754675896086;60;60;1;0;0;1
1754675896336;60;60;1;0;0;1
1754675896586;60;60;0;0;0;0
1754675896836;60;60;0;0;0;0
1754675897086;60;60;0;0;0;0
1754675897336;60;60;0;1;1;0
1754675897586;60;33;0;0;0;0
1754675897836;60;0;0;0;0;0
1754675898086;60;0;1;0;0;1
1754675898336;60;0;1;0;0;1
1754675898586;60;0;1;0;0;1
1754675898836;60;0;1;0;0;1
1754675899086;60;60;0;0;0;0
1754675899336;60;60;0;0;0;0
1754675899586;60;60;1;0;0;1
1754675899836;60;60;1;0;0;1
1754675900086;60;60;1;0;0;1
1754675900336;60;60;0;0;0;0
1754675900586;60;60;0;0;0;0
1754675900836;60;60;0;0;0;0
1754675901086;60;60;0;0;0;0
1754675901336;60;60;0;0;0;0
1754675901586;60;60;0;1;1;0
1754675901836;52;60;0;0;0;0
1754675902086;22;60;0;0;0;0
1754675902336;0;60;0;0;0;0
1754675902586;6;60;1;0;0;1
1754675902836;18;60;1;0;0;1
1754675903086;29;60;1;0;0;1
1754675903336;40;60;1;0;0;1
1754675903586;51;60;1;0;0;1
1754675903836;60;60;1;0;0;1
1754675904086;60;60;0;0;0;0
1754675904336;60;60;0;0;0;0
1754675904586;40;60;1;0;0;1
1754675904836;0;60;1;0;0;1
1754675905086;0;60;1;0;0;1
1754675905336;0;60;1;0;0;1
1754675905586;0;60;1;0;0;1
1754675905836;20;60;0;0;0;0
1754675906086;60;60;0;0;0;0
1754675906336;60;60;0;1;1;0
1754675906586;60;60;0;1;1;0
1754675906836;0;60;0;0;0;0
1754675907086;2;60;1;0;0;1
1754675907336;9;60;1;0;0;1
1754675907586;16;60;1;0;0;1
1754675907836;24;60;1;0;0;1
1754675908086;31;60;1;0;0;1
1754675908336;38;60;1;0;0;1
1754675908586;45;60;1;0;0;1
1754675908836;53;60;1;0;0;1
1754675909086;60;60;1;0;0;1
1754675909336;60;60;1;0;0;1
1754675909586;60;60;1;0;0;1
1754675909836;60;60;1;0;0;1
1754675910086;60;60;1;0;0;1
1754675910336;60;60;1;0;0;1
1754675910586;60;60;1;0;0;1
1754675910836;60;60;1;0;0;1
1754675911086;60;60;1;0;0;1
1754675911336;60;60;1;0;0;1
1754675911586;60;60;1;0;0;1
1754675911836;60;60;1;0;0;1
1754675912086;7;60;0;0;0;0
1754675912336;60;60;0;0;0;0
1754675912586;60;60;0;0;0;0
1754675912836;60;60;0;0;0;0
1754675913086;60;60;0;0;0;0
1754675913336;60;60;0;0;0;0
1754675913586;60;60;0;0;0;0
1754675913836;60;60;0;0;0;0
1754675914086;60;60;0;0;0;0
1754675914336;60;60;0;0;0;0
1754675914586;60;60;0;0;0;0
1754675914836;60;60;0;1;1;0
1754675915086;54;60;0;0;0;0
1754675915336;26;60;0;0;0;0
1754675915586;0;60;0;0;0;0
1754675915836;1;60;1;0;0;1
1754675916086;12;60;1;0;0;1
1754675916336;22;60;1;0;0;1
1754675916586;32;60;1;0;0;1
1754675916836;42;60;1;0;0;1
1754675917086;52;60;1;0;0;1
1754675917336;60;60;1;0;0;1
1754675917586;60;60;0;0;0;0
1754675917836;60;60;0;0;0;0
1754675918086;41;60;1;0;0;1
1754675918336;2;60;1;0;0;1
1754675918586;5;60;1;0;0;1
1754675918836;9;60;1;0;0;1
1754675919086;13;60;1;0;0;1
1754675919336;16;60;1;0;0;1
1754675919586;20;60;1;0;0;1
1754675919836;24;60;1;0;0;1
1754675920086;27;60;1;0;0;1
1754675920336;31;60;1;0;0;1
1754675920586;35;60;1;0;0;1
1754675920836;39;60;1;0;0;1
1754675921086;42;60;1;0;0;1
1754675921336;46;60;1;0;0;1
1754675921586;50;60;1;0;0;1
1754675921836;53;60;1;0;0;1
1754675922086;57;60;1;0;0;1
1754675922336;60;60;1;0;0;1
1754675922586;60;60;0;0;0;0
1754675922836;60;60;1;0;0;1
1754675923086;60;60;1;0;0;1
1754675923336;60;60;0;0;0;0
1754675923586;60;60;0;0;0;0
1754675923836;10;60;1;0;0;1
1754675924086;0;60;1;0;0;1
1754675924336;0;60;1;0;0;1
1754675924586;0;60;1;0;0;1
1754675924836;0;60;1;0;0;1
1754675925086;0;60;1;0;0;1
1754675925336;0;60;1;0;0;1
1754675925586;4;60;0;0;0;0
1754675925836;60;47;0;0;0;0
1754675926086;60;22;0;0;0;0
1754675926336;60;0;0;0;0;0
1754675926586;60;0;1;0;0;1
1754675926836;60;51;0;0;0;0
1754675927086;60;60;0;0;0;0
1754675927336;60;60;1;0;0;1
1754675927586;60;60;1;0;0;1
1754675927836;52;60;0;0;0;0
1754675928086;44;60;0;0;0;0
1754675928336;35;60;0;0;0;0
1754675928586;27;60;0;0;0;0
1754675928836;18;60;0;0;0;0
1754675929086;10;60;0;0;0;0
1754675929336;2;60;0;0;0;0
1754675929586;0;60;0;0;0;0
1754675929836;0;60;1;0;0;1
1754675930086;0;60;1;0;0;1
1754675930336;0;60;1;0;0;1
1754675930586;0;60;1;0;0;1
1754675930836;31;60;0;0;0;0
1754675931086;44;60;1;0;0;1
1754675931336;9;60;1;0;0;1
1754675931586;26;60;1;0;0;1
1754675931836;43;60;1;0;0;1
1754675932086;60;60;1;0;0;1
1754675932336;50;60;0;0;0;0
1754675932586;32;60;0;0;0;0
1754675932836;14;60;0;0;0;0
1754675933086;0;60;0;0;0;0
1754675933336;0;60;1;0;0;1
1754675933586;0;60;1;0;0;1
1754675933836;0;60;1;0;0;1
1754675934086;0;60;1;0;0;1
1754675934336;60;60;0;0;0;0
1754675934586;60;60;0;0;0;0
1754675934836;60;60;0;0;0;0
1754675935086;60;60;0;1;1;0
1754675935336;60;60;0;0;0;0
1754675935586;60;60;0;0;0;0
1754675935836;60;60;0;0;0;0
1754675936086;60;60;0;1;1;0
1754675936336;60;47;0;0;0;0
1754675936586;60;18;0;0;0;0
1754675936836;60;0;0;0;0;0
1754675937086;60;0;1;0;0;1
1754675937336;60;0;1;0;0;1
1754675937586;60;0;1;0;0;1
1754675937836;60;60;0;0;0;0
1754675938086;60;60;0;0;0;0
1754675938336;60;60;1;0;0;1
1754675938586;60;60;1;0;0;1
1754675938836;44;60;0;0;0;0
1754675939086;15;60;0;0;0;0
1754675939336;0;60;0;0;0;0
1754675939586;13;60;1;0;0;1
1754675939836;28;60;1;0;0;1
1754675940086;42;60;1;0;0;1
1754675940336;57;60;1;0;0;1
1754675940586;60;60;0;0;0;0
1754675940836;60;60;1;0;0;1
1754675941086;60;60;1;0;0;1
1754675941336;60;60;1;0;0;1
1754675941586;60;60;1;0;0;1
1754675941836;60;60;0;0;0;0
1754675942086;60;60;0;0;0;0
1754675942336;60;60;0;0;0;0
1754675942586;60;60;0;0;0;0
1754675942836;60;60;0;1;1;0
1754675943086;60;60;0;1;1;0
1754675943336;31;60;0;0;0;0
1754675943586;0;60;0;0;0;0
1754675943836;0;60;1;0;0;1
1754675944086;0;60;1;0;0;1
1754675944336;0;60;1;0;0;1
1754675944586;0;60;1;0;0;1
1754675944836;0;60;1;0;0;1
1754675945086;0;60;1;0;0;1
1754675945336;0;60;1;0;0;1
1754675945586;0;60;1;0;0;1
1754675945836;60;60;0;0;0;0
1754675946086;60;60;0;0;0;0
1754675946336;60;60;0;0;0;0
1754675946586;60;20;1;0;0;1
1754675946836;60;12;1;0;0;1
1754675947086;60;35;1;0;0;1
1754675947336;60;57;1;0;0;1
1754675947586;60;60;0;0;0;0
1754675947836;60;60;0;0;0;0
1754675948086;60;60;0;0;0;0
1754675948336;60;60;0;1;1;0
1754675948586;60;60;0;1;1;0
1754675948836;60;60;0;0;0;0
1754675949086;60;60;0;0;0;0
1754675949336;60;60;0;0;0;0
1754675949586;60;60;0;1;1;0
1754675949836;49;60;0;0;0;0
1754675950086;3;60;0;0;0;0
1754675950336;0;60;1;0;0;1
1754675950586;0;60;1;0;0;1
1754675950836;37;60;0;0;0;0
1754675951086;60;60;0;0;0;0
1754675951336;45;60;1;0;0;1
1754675951586;19;60;1;0;0;1
1754675951836;0;60;1;0;0;1
1754675952086;0;60;1;0;0;1
1754675952336;0;60;1;0;0;1
1754675952586;0;60;1;0;0;1
1754675952836;0;60;1;0;0;1
1754675953086;0;60;1;0;0;1
1754675953336;0;60;1;0;0;1
1754675953586;30;60;0;0;0;0
1754675953836;60;60;0;0;0;0
1754675954086;60;60;0;1;1;0
1754675954336;60;60;0;1;1;0
1754675954586;0;60;0;0;0;0
1754675954836;0;60;0;0;0;0
1754675955086;24;60;1;0;0;1
1754675955336;51;60;1;0;0;1
1754675955586;60;60;0;0;0;0
1754675955836;60;60;0;0;0;0
1754675956086;54;60;1;0;0;1
1754675956336;5;60;1;0;0;1
1754675956586;7;60;1;0;0;1
1754675956836;15;60;1;0;0;1
1754675957086;23;60;1;0;0;1
1754675957336;32;60;1;0;0;1
1754675957586;40;60;1;0;0;1
1754675957836;48;60;1;0;0;1
1754675958086;56;60;1;0;0;1
1754675958336;60;60;1;0;0;1
1754675958586;60;60;0;0;0;0
1754675958836;23;60;1;0;0;1
1754675959086;0;60;1;0;0;1
1754675959336;0;60;1;0;0;1
1754675959586;0;60;1;0;0;1
1754675959836;0;60;1;0;0;1
1754675960086;0;60;1;0;0;1
1754675960336;0;60;1;0;0;1
1754675960586;0;60;1;0;0;1
1754675960836;0;60;1;0;0;1
1754675961086;0;60;1;0;0;1
1754675961336;60;60;0;0;0;0
1754675961586;60;60;0;0;0;0
1754675961836;5;60;1;0;0;1
1754675962086;0;60;1;0;0;1
1754675962336;0;60;1;0;0;1
1754675962586;0;60;1;0;0;1
1754675962836;1;60;0;0;0;0
1754675963086;60;60;0;0;0;0
1754675963336;60;60;0;1;1;0
1754675963586;60;60;0;1;1;0
1754675963836;0;60;0;0;0;0
1754675964086;0;60;0;0;0;0
1754675964336;0;60;1;0;0;1
1754675964586;0;60;1;0;0;1
1754675964836;60;60;0;0;0;0
1754675965086;60;60;0;0;0;0
1754675965336;60;60;0;0;0;0
1754675965586;1;60;1;0;0;1
1754675965836;20;60;1;0;0;1
1754675966086;38;60;1;0;0;1
1754675966336;56;60;1;0;0;1
1754675966586;60;60;0;0;0;0
1754675966836;60;60;0;0;0;0
1754675967086;60;60;1;0;0;1
1754675967336;60;60;1;0;0;1
1754675967586;60;60;1;0;0;1
1754675967836;35;60;0;0;0;0
1754675968086;0;60;0;0;0;0
1754675968336;0;60;1;0;0;1
1754675968586;0;60;1;0;0;1
1754675968836;0;60;1;0;0;1
1754675969086;0;60;1;0;0;1
1754675969336;0;60;1;0;0;1
1754675969586;0;60;1;0;0;1
1754675969836;58;60;0;0;0;0
1754675970086;60;60;0;0;0;0
1754675970336;60;60;1;0;0;1
1754675970586;60;60;1;0;0;1
1754675970836;60;60;1;0;0;1
1754675971086;0;60;0;0;0;0
1754675971336;0;60;1;0;0;1
1754675971586;0;60;1;0;0;1
1754675971836;0;60;1;0;0;1
1754675972086;0;60;1;0;0;1
1754675972336;0;60;1;0;0;1
1754675972586;0;60;1;0;0;1
1754675972836;0;60;1;0;0;1
1754675973086;0;60;1;0;0;1
1754675973336;0;60;1;0;0;1
1754675973586;0;60;1;0;0;1
1754675973836;60;60;0;0;0;0
1754675974086;44;60;1;0;0;1
1754675974336;11;60;1;0;0;1
1754675974586;0;60;1;0;0;1
1754675974836;0;60;1;0;0;1
1754675975086;0;60;1;0;0;1
1754675975336;9;60;0;0;0;0
1754675975586;43;60;0;0;0;0
1754675975836;14;60;0;0;0;0
1754675976086;0;60;0;0;0;0
1754675976336;0;60;1;0;0;1
1754675976586;0;60;1;0;0;1
1754675976836;0;60;1;0;0;1
1754675977086;0;60;1;0;0;1
1754675977336;4;60;0;0;0;0
1754675977586;60;60;0;0;0;0
1754675977836;60;60;1;0;0;1
1754675978086;0;60;0;0;0;0
1754675978336;12;60;1;0;0;1
1754675978586;26;60;1;0;0;1
1754675978836;39;60;1;0;0;1
1754675979086;52;60;1;0;0;1
1754675979336;60;60;1;0;0;1
1754675979586;60;60;0;0;0;0
1754675979836;60;60;0;0;0;0
1754675980086;60;60;0;0;0;0
1754675980336;60;60;0;0;0;0
1754675980586;44;60;0;0;0;0
1754675980836;0;60;0;0;0;0
1754675981086;7;60;1;0;0;1
1754675981336;17;60;1;0;0;1
1754675981586;27;60;1;0;0;1
1754675981836;37;60;1;0;0;1
1754675982086;47;60;1;0;0;1
1754675982336;57;60;1;0;0;1
1754675982586;60;57;0;0;0;0
1754675982836;60;45;0;0;0;0
1754675983086;60;32;0;0;0;0
1754675983336;60;20;0;0;0;0
1754675983586;60;7;0;0;0;0
1754675983836;60;0;0;0;0;0
1754675984086;60;0;1;0;0;1
1754675984336;60;3;0;0;0;0
1754675984586;60;60;0;0;0;0
1754675984836;34;60;1;0;0;1
1754675985086;0;60;1;0;0;1
1754675985336;0;60;1;0;0;1
1754675985586;0;60;1;0;0;1
1754675985836;0;60;1;0;0;1
1754675986086;0;60;1;0;0;1
1754675986336;0;60;1;0;0;1
1754675986586;0;60;1;0;0;1
1754675986836;0;60;1;0;0;1
1754675987086;13;60;0;0;0;0
1754675987336;60;60;0;0;0;0
1754675987586;2;60;1;0;0;1
1754675987836;7;60;1;0;0;1
1754675988086;14;60;1;0;0;1
1754675988336;22;60;1;0;0;1
1754675988586;29;60;1;0;0;1
1754675988836;36;60;1;0;0;1
1754675989086;43;60;1;0;0;1
1754675989336;51;60;1;0;0;1
1754675989586;58;60;1;0;0;1
1754675989836;60;60;0;0;0;0
1754675990086;6;60;1;0;0;1
1754675990336;0;60;1;0;0;1
1754675990586;0;60;1;0;0;1
1754675990836;0;60;1;0;0;1
1754675991086;58;60;0;0;0;0
1754675991336;60;60;0;1;1;0
1754675991586;60;60;0;0;0;0
1754675991836;60;60;0;0;0;0
1754675992086;60;60;0;1;1;0
1754675992336;22;60;0;0;0;0
1754675992586;0;60;0;0;0;0
1754675992836;0;60;1;0;0;1
1754675993086;0;60;1;0;0;1
1754675993336;0;60;1;0;0;1
1754675993586;0;60;1;0;0;1
1754675993836;0;60;1;0;0;1
1754675994086;56;60;0;0;0;0
1754675994336;60;60;0;0;0;0
1754675994586;60;60;1;0;0;1
1754675994836;60;60;1;0;0;1
1754675995086;60;60;1;0;0;1
1754675995336;60;60;1;0;0;1
1754675995586;0;60;0;0;0;0
1754675995836;0;60;1;0;0;1
